.50,3.0,3.0
.50,3.0,3.0
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
.50,2.6,2.6
1.00,16.4,16.4
1.00,16.4,16.4
1.00,16.4,16.4
1.00,16.4,16.4
1.00,16.4,16.4
1.00,16.4,16.4
1.00,16.4,16.4
1.00,16.4,16.4
1.00,16.4,16.4
1.00,17.5,17.5
1.00,17.5,17.5
1.00,17.5,17.5
1.00,17.5,17.5
1.00,17.5,17.5
1.00,17.5,17.5
1.00,17.5,17.5
1.00,17.5,17.5
1.00,17.5,17.5
1.00,17.5,17.5
1.00,17.5,17.5
1.50,31.7,28.9
1.50,31.7,28.9
1.50,31.7,28.9
1.50,31.7,28.9
1.50,31.7,28.9
1.50,31.7,28.9
1.50,31.7,28.9
1.50,31.7,28.9
1.50,31.7,28.9
1.50,31.7,28.9
1.50,31.7,28.9
1.50,31.7,28.9
1.50,31.7,28.9
1.50,31.7,28.9
1.50,31.7,28.9
1.50,31.7,28.9
1.50,27.6,27.6
1.50,27.6,27.6
1.50,27.6,27.6
1.50,27.6,27.6
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.00,31.1,31.1
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
2.50,37.7,37.7
