0.261841,0.578307,0
0.678653,0.037811,0
0.403996,-0.227568,0
-0.716836,-0.614122,0
-0.252974,0.002053,0
-0.669961,0.516867,0
-0.753002,-0.593286,0
-0.534116,0.517417,0
0.332910,0.541453,0
-0.009773,-0.601585,0
0.597493,-0.031654,0
-0.098795,-0.349628,0
0.442338,-0.896849,0
0.189563,0.130636,0
0.088643,0.071711,0
-0.638740,0.432448,0
-0.880950,0.144664,0
0.313233,-0.941215,0
-0.573203,-0.639092,0
0.394765,0.466005,0
-0.421779,0.759014,0
-0.206398,-0.270924,0
0.865349,-0.493124,0
-0.555536,-0.624003,0
-0.198923,-0.318480,0
0.502673,-0.800825,0
0.052860,-0.402748,0
-0.092187,-0.939948,0
0.476689,0.568127,0
-0.627156,-0.642398,0
0.380008,0.643890,0
-0.836587,0.110101,0
-0.892505,0.297380,0
-0.880700,-0.444260,0
0.751825,-0.648660,0
-0.502720,-0.820532,0
-0.432927,0.620140,0
0.240487,0.131020,0
-0.809874,0.498101,0
0.566368,0.438438,0
-0.101849,0.254218,0
-0.289759,0.275753,0
0.133111,0.016775,0
0.150968,0.739059,0
0.484994,-0.186495,0
0.521524,-0.262703,0
0.468542,-0.295751,0
-0.753440,-0.139027,0
0.467453,-0.458789,0
-0.288372,0.264275,0
0.456502,-0.156864,0
-0.782898,0.291669,0
-0.114569,0.157715,0
0.722745,-0.688941,0
-0.721699,-0.393892,0
0.146514,0.778160,0
-0.191218,0.622443,0
0.119642,0.026186,0
-0.334017,-0.858157,0
-0.399830,-0.152106,0
-0.927793,-0.046903,0
-0.456863,-0.171104,0
0.089020,-0.384806,0
-0.145082,0.864842,0
-0.271644,-0.517889,0
-0.655684,0.668640,0
-0.627801,0.600721,0
0.510738,0.360758,0
0.114027,-0.484766,0
-0.548293,-0.625599,0
0.839582,-0.498099,0
0.003533,-0.113963,0
-0.373783,-0.219741,0
0.089654,0.281002,0
-0.420635,-0.138081,0
0.117945,-0.109949,0
0.214153,-0.599282,0
-0.145987,0.838861,0
-0.819754,-0.137851,0
0.138427,0.271731,0
-0.466959,0.577017,0
0.108512,0.259278,0
-0.793543,0.392796,0
-0.424516,0.028032,0
-0.335930,-0.791297,0
0.457632,0.659980,0
0.174311,0.610422,0
-0.923001,-0.268457,0
0.669636,-0.116563,0
0.357005,0.571443,0
0.052676,0.635787,0
-0.762226,-0.194966,0
0.364760,-0.531930,0
-0.164902,0.347573,0
-0.075858,0.659731,0
0.158468,0.787964,0
0.605883,-0.268153,0
-0.224058,-0.931557,0
0.062751,0.007896,0
0.735025,0.041695,0
-0.086304,-0.572321,0
-0.255549,-0.940050,0
-0.014484,0.725803,0
-0.338693,0.079291,0
0.286346,-0.935418,0
0.035063,-0.880778,0
0.005196,0.264524,0
-0.331564,0.008089,0
-0.807925,0.476715,0
-0.728988,0.438835,0
0.641391,0.294309,0
0.026364,-0.057489,0
-0.898352,0.236568,0
-0.092260,0.814548,0
0.250890,-0.948712,0
0.104328,-0.923643,0
-0.610503,-0.791383,0
-0.050851,0.332286,0
-0.457928,-0.224280,0
-0.033036,0.651083,0
0.643652,-0.206668,0
-0.104733,-0.412348,0
0.460253,-0.350952,0
-0.564333,-0.761267,0
-0.367440,0.137796,0
0.177465,-0.959430,0
-0.572655,-0.715588,0
0.598722,0.241935,0
-0.153536,0.174432,0
0.460287,0.337841,0
-0.373172,-0.338737,0
0.385258,-0.431944,0
-0.343637,-0.279130,0
0.508912,-0.811793,0
0.884915,-0.450473,0
0.285912,0.795144,0
-0.749536,0.078710,0
-0.337845,-0.144432,0
-0.211605,-0.325919,0
0.512238,0.483334,0
-0.376093,0.787118,0
-0.343112,0.655953,0
0.180376,0.665180,0
0.057171,0.701236,0
0.095073,-0.126337,0
0.185417,0.112341,0
0.621335,0.491876,0
-0.721969,-0.371161,0
0.282997,0.740211,0
0.376156,0.636794,0
-0.036045,-0.544702,0
-0.381395,0.086819,0
0.390150,-0.832336,0
0.050690,0.135759,0
-0.312173,-0.487389,0
-0.384131,-0.844656,0
0.019364,0.208866,0
-0.456945,0.056579,0
-0.837513,0.351528,0
0.567362,-0.274044,0
-0.827608,-0.223753,0
0.128419,0.671199,0
0.686057,0.261392,0
-0.742255,-0.289927,0
0.141957,-0.878549,0
-0.377342,-0.770463,0
0.064966,0.157415,0
-0.342161,0.186884,0
-0.086535,-0.924939,0
-0.317524,-0.158677,0
-0.297460,-0.903060,0
0.569753,0.073360,0
0.706576,-0.041829,0
0.119951,-0.881823,0
0.098938,0.134949,0
0.552735,-0.765169,0
0.205716,0.697625,0
-0.759725,0.028596,0
-0.798716,-0.411161,0
-0.313207,-0.347709,0
0.087462,-0.057882,0
0.576010,-0.176670,0
0.051613,0.349766,0
-0.107177,0.326364,0
-0.628741,-0.652446,0
0.086251,-0.606268,0
-0.633697,0.391700,0
-0.867471,0.097440,0
-0.300948,-0.474795,0
-0.513840,-0.670051,0
0.686460,-0.042103,0
-0.620617,0.477320,0
-0.717610,-0.382146,0
-0.806984,-0.456921,0
0.204425,0.798255,0
0.105690,0.140818,0
0.230005,-0.961300,0
0.000000,0.000000,0
0.565261,-0.816994,0
0.229351,-0.421187,0
0.459314,-0.489929,0
0.394153,-0.306012,0
0.618064,0.291541,0
0.157860,-0.008956,0
0.700869,0.256481,0
0.005061,0.748314,0
-0.040775,-0.466195,0
-0.243601,0.841224,0
0.468242,0.680257,0
-0.680182,-0.690182,0
0.134873,0.617907,0
-0.037745,-0.369561,0
-0.034937,-0.591422,0
0.320981,-0.352095,0
-0.578695,-0.621379,0
0.378995,0.525702,0
0.066797,0.674936,0
0.581442,-0.273725,0
0.640295,-0.004722,0
0.510536,0.230984,0
0.225623,0.561332,0
0.048418,0.338608,0
-0.713120,0.253890,0
0.339564,-0.314160,0
-0.720658,0.479221,0
-0.137566,-0.382198,0
0.107711,0.776787,0
0.444373,0.553654,0
0.526957,0.308734,0
0.736176,-0.640348,0
0.097720,-0.399313,0
-0.006341,-0.523412,0
0.085488,-0.571570,0
-0.107457,-0.561652,0
-0.398847,-0.054044,0
0.750810,0.065459,0
-0.163778,0.212548,0
0.827695,-0.555806,0
-0.952544,0.220592,0
0.644290,0.442594,0
0.026317,-0.428144,0
-0.770841,-0.358893,0
0.428348,0.495497,0
-0.550295,0.719844,0
0.543846,0.149101,0
-0.866064,0.192181,0
-0.634393,0.674941,0
0.470419,0.347427,0
0.433966,0.623437,0
-0.293879,0.599696,0
0.556784,0.438169,0
0.370627,-0.922841,0
0.468287,0.532642,0
-0.820409,0.451586,0
-0.904697,0.193710,0
-0.152844,-0.325021,0
-0.154634,0.786822,0
-0.924214,0.199570,0
0.253724,-0.398277,0
0.510214,-0.786563,0
0.617542,0.025341,0
-0.412763,-0.269493,0
0.224826,0.628055,0
-0.812781,-0.096889,0
0.464054,-0.478178,0
-0.902584,-0.182599,0
0.179107,-0.486745,0
0.227235,0.639034,0
0.422321,-0.269527,0
-0.218998,0.661090,0
-0.374571,0.611307,0
0.466184,-0.878449,0
-0.646117,0.361293,0
-0.685283,0.279977,0
0.622532,0.365313,0
0.486880,-0.113790,0
-0.521704,0.635472,0
-0.833833,-0.368406,0
0.429749,-0.198282,0
-0.611064,0.400750,0
0.675069,0.388949,0
0.226521,-0.460096,0
-0.539439,-0.750337,0
0.253574,-0.368375,0
0.280376,-0.411570,0
-0.217560,-0.260130,0
-0.646588,-0.525285,0
-0.051388,-0.579965,0
-0.781257,-0.025259,0
-0.179387,0.183903,0
0.361796,-0.317968,0
-0.302179,0.669842,0
-0.815003,0.098846,0
-0.859961,-0.226864,0
-0.375652,0.104334,0
0.041701,0.806388,0
-0.055015,0.325535,0
0.880658,-0.436396,0
0.206941,0.668712,0
-0.089680,-0.991946,0
-0.362350,-0.218409,0
0.397805,-0.460164,0
-0.873020,0.099174,0
0.144994,0.031253,0
-0.059051,0.801569,0
-0.712966,0.326618,0
0.038395,-0.975462,0
0.613672,0.386531,0
0.106218,0.713245,0
0.615793,0.407185,0
0.239227,0.103781,0
-0.512413,-0.723487,0
-0.682932,0.307577,0
0.059684,0.220086,0
-0.283719,-0.339858,0
-0.000508,-0.063244,0
0.488481,-0.481026,0
-0.885473,-0.099684,0
0.453847,0.317841,0
-0.330713,-0.888611,0
-0.551091,0.728902,0
0.515081,-0.292731,0
0.592185,0.452014,0
-0.180992,-0.871345,0
-0.393005,-0.136188,0
-0.077258,0.847367,0
-0.397069,0.018338,0
0.372876,0.435848,0
-0.198069,0.621907,0
-0.325523,-0.799396,0
0.509427,-0.302464,0
0.105317,-0.963280,0
0.094119,-0.386189,0
-0.168205,-0.545625,0
0.405937,-0.305311,0
0.719408,0.086324,0
0.064316,0.186717,0
-0.487921,-0.211973,0
0.074615,-0.624846,0
-0.368621,-0.333345,0
-0.264583,0.715539,0
0.311040,0.707993,0
0.029508,0.118867,0
-0.582781,0.432859,0
0.309506,-0.397751,0
-0.329680,-0.308725,0
-0.383313,-0.063805,0
-0.224915,0.274615,0
0.445046,0.466834,0
-0.121794,-0.887224,0
0.323003,-0.348811,0
-0.878555,-0.310065,0
0.712048,0.299980,0
0.346133,-0.906197,0
-0.830970,-0.022111,0
0.275658,-0.513822,0
0.683021,0.280148,0
0.534959,-0.402267,0
0.491782,-0.388781,0
0.166575,0.015900,0
0.584040,-0.369997,0
-0.336712,0.248243,0
0.677717,0.360139,0
-0.568349,0.430092,0
-0.163460,0.724763,0
-0.072990,0.150574,0
0.196156,-0.915709,0
-0.043465,0.667166,0
-0.235659,0.217865,0
-0.819844,0.275418,0
0.004865,0.805591,0
0.412642,-0.850133,0
