1.170567,0.045567,0
0.573567,1.403567,0
2.970567,1.458567,0
1.631567,0.403567,0
-0.239433,-1.455433,0
0.468567,-0.386433,0
-0.519433,-0.046433,0
0.823567,0.850567,0
2.657567,1.203567,0
-0.224433,0.337567,0
0.379567,-0.620433,0
0.418567,1.814567,0
1.725567,1.315567,0
0.978567,1.615567,0
1.011567,-0.277433,0
1.511567,0.944567,0
0.722567,0.951567,0
1.555567,-0.078433,0
2.398567,-0.225433,0
1.064567,1.423567,0
1.398567,0.062567,0
-1.319433,0.505567,0
0.634567,1.656567,0
0.937567,-1.740433,0
1.979567,-0.135433,0
2.498567,0.669567,0
0.015567,3.264567,0
0.091567,1.121567,0
-0.368433,1.499567,0
1.054567,-0.303433,0
0.750567,3.382567,0
1.494567,-0.192433,0
-0.429433,0.904567,0
1.083567,2.064567,0
-0.989433,0.160567,0
3.480567,0.996567,0
1.671567,0.183567,0
1.405567,1.666567,0
-2.314433,0.928567,0
0.897567,3.017567,0
1.359567,1.747567,0
0.773567,2.055567,0
2.105567,3.933567,0
-0.264433,1.918567,0
2.684567,1.091567,0
1.544567,2.016567,0
1.046567,-0.498433,0
-0.726433,2.516567,0
2.026567,0.667567,0
1.217567,-0.270433,0
0.335567,0.470567,0
1.112567,2.999567,0
-0.400433,0.827567,0
0.556567,1.207567,0
2.234567,1.514567,0
-0.004433,1.591567,0
1.784567,0.616567,0
0.732567,3.006567,0
-0.360433,1.175567,0
0.610567,1.501567,0
-0.095433,0.515567,0
-0.068433,0.151567,0
2.213567,0.521567,0
0.586567,0.942567,0
0.324567,2.818567,0
0.805567,-2.804433,0
2.349567,2.946567,0
0.630567,2.010567,0
-0.324433,-0.364433,0
1.052567,1.551567,0
-0.086433,0.233567,0
-1.858433,0.304567,0
1.809567,0.821567,0
0.060567,1.678567,0
-0.684433,0.550567,0
2.986567,0.524567,0
2.839567,2.076567,0
1.806567,0.076567,0
2.287567,0.004567,0
2.603567,1.729567,0
0.877567,2.231567,0
0.825567,2.145567,0
2.300567,1.419567,0
0.387567,2.138567,0
0.804567,0.536567,0
-0.481433,2.359567,0
1.552567,1.207567,0
3.469567,0.961567,0
1.086567,1.093567,0
0.959567,0.041567,0
0.888567,1.217567,0
-0.221433,1.360567,0
1.884567,1.089567,0
0.169567,-0.008433,0
0.133567,1.273567,0
3.227567,0.966567,0
1.549567,-0.981433,0
1.076567,1.532567,0
0.472567,-0.018433,0
0.226567,2.468567,0
1.426567,-0.405433,0
1.560567,0.508567,0
1.293567,2.929567,0
1.317567,2.713567,0
-0.579433,0.776567,0
0.825567,1.174567,0
1.624567,2.055567,0
0.520567,0.445567,0
2.635567,1.929567,0
1.127567,0.378567,0
0.014567,1.482567,0
0.305567,0.246567,0
1.259567,0.589567,0
0.910567,1.075567,0
-0.136433,1.500567,0
0.845567,0.721567,0
0.621567,2.949567,0
1.641567,2.469567,0
1.005567,2.557567,0
-0.153433,2.052567,0
1.241567,2.122567,0
1.188567,0.099567,0
-0.825433,-0.678433,0
2.166567,-0.089433,0
-0.091433,0.748567,0
-1.436433,-0.776433,1
-0.678433,-0.103433,1
-1.881433,-0.980433,1
-1.472433,-2.150433,1
-0.656433,-3.629433,1
-0.911433,-0.181433,1
-1.521433,-1.534433,1
-1.371433,-1.666433,1
0.304567,-1.189433,1
0.865567,-0.604433,1
-2.178433,-0.908433,1
-0.729433,-1.505433,1
1.190567,-3.953433,1
0.105567,-2.175433,1
-1.106433,-0.108433,1
-2.217433,-1.424433,1
0.240567,-0.987433,1
-1.019433,-1.782433,1
-0.549433,-1.244433,1
-1.802433,0.096567,1
0.388567,-2.809433,1
-2.678433,-1.479433,1
-1.189433,-1.842433,1
0.605567,-0.756433,1
-1.552433,0.738567,1
-0.783433,-1.263433,1
-1.102433,-2.006433,1
-2.084433,-1.444433,1
-2.929433,0.039567,1
-2.179433,-1.562433,1
-0.279433,-3.559433,1
-0.692433,0.465567,1
-1.469433,-1.187433,1
-1.015433,-0.735433,1
-0.280433,-1.266433,1
-3.267433,-3.826433,1
-0.987433,-1.558433,1
0.069567,-2.366433,1
-4.970433,-1.009433,1
0.511567,-0.230433,1
-1.194433,0.046567,1
-0.394433,1.775567,1
-0.333433,-0.072433,1
0.333567,-1.613433,1
-1.678433,-1.027433,1
-0.741433,0.138567,1
-0.545433,0.281567,1
-2.770433,-1.082433,1
-1.485433,-0.710433,1
-1.874433,0.302567,1
-1.893433,-1.685433,1
0.467567,-0.438433,1
-1.678433,-2.042433,1
-0.644433,-0.944433,1
-0.762433,-2.158433,1
-2.752433,0.307567,1
-1.280433,-0.987433,1
-0.194433,-2.782433,1
-0.436433,-1.042433,1
-1.698433,-1.652433,1
-1.694433,2.251567,1
-0.668433,-1.940433,1
-2.600433,-1.654433,1
0.035567,-0.668433,1
-0.517433,-1.357433,1
-2.531433,-3.060433,1
-1.443433,-0.669433,1
-0.539433,-0.764433,1
-1.807433,-1.323433,1
-0.068433,-2.612433,1
-0.640433,-2.069433,1
-1.877433,-2.273433,1
-1.754433,-2.470433,1
-1.010433,0.796567,1
-2.329433,0.756567,1
-1.276433,-0.639433,1
-2.202433,-3.238433,1
-0.180433,-2.291433,1
-0.896433,-0.572433,1
-1.621433,-0.282433,1
-1.689433,0.241567,1
0.238567,0.037567,1
-2.873433,-1.944433,1
0.646567,-0.543433,1
0.993567,-0.624433,1
-0.182433,-1.388433,1
-1.071433,0.593567,1
0.127567,-0.323433,1
0.297567,-2.970433,1
-0.411433,-0.974433,1
0.390567,-1.191433,1
-0.824433,-1.488433,1
-1.290433,-1.034433,1
-1.819433,-0.608433,1
-0.839433,-1.174433,1
-0.731433,-1.387433,1
-1.644433,-1.025433,1
-2.540433,0.821567,1
-0.989433,-1.150433,1
-0.623433,-2.073433,1
